Customer ID,Age,Gender,Education,Marital Status,Employment Type,Annual Income,Work Experience,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Default Status,Credit Score
"CUST000562","61","Other","Master's Degree",,"Part-Time",,"17","LOAN170767","494805","Home","7.08","15","Approved","Yes","800"
"CUST000563","60","Other","PhD","Married","Contract","126219","39","LOAN352479","739398","Home","5.54","20","Approved","No","792"
"CUST000564","33","Other","High School","Single","Part-Time","101659","31","LOAN952934","50437","Vehicle","9.32","5","Rejected","No","409"
"CUST000565","23","Female","High School","Married","Contract","226847","31","LOAN509084","62598","Education","8.57","10","Rejected","No","607"
"CUST000566","60","Other","Master's Degree","Single","Contract","169029","33","LOAN824025","589463","Home","5.85","30","Approved","No","320"
"CUST000567","64","Male","Diploma","Divorced","Part-Time",,"11","LOAN098986","16122","Vehicle","7.48","5","Approved","No","559"
"CUST000568","47","Other","Diploma","Divorced","Contract","104314","21","LOAN806901","9134","Personal","17.21","3","Rejected","No","689"
"CUST000569","51","Male",,"Divorced","Full-Time","102100","17","LOAN849519","93045","Education","5.10","20","Rejected","No","632"
"CUST000570","31","Female","Master's Degree","Married","Part-Time","194018","11","LOAN301366","102727","Home","7.44","20","Rejected","No","744"
"CUST000571","46","Male","Master's Degree","Single","Full-Time","162777","11","LOAN976201","32429","Vehicle","8.31","3","Rejected","No","733"
"CUST000572","35","Female","High School","Married","Part-Time",,"11","LOAN840436","398889","Home","4.15","30","Rejected","No","492"
"CUST000573","34","Female","Associate Degree","Single","Contract","120241","36","LOAN012486","46643","Vehicle","8.45","4","Approved","No","474"
"CUST000574","46","Male","High School","Divorced","Unemployed",,"27","LOAN974688","447271","Home","5.62","30","Rejected","No","321"
"CUST000575","67","Male","High School","Married",,"128987","7","LOAN648694","451982","Home","4.26","30","Approved","Yes","458"
"CUST000576",,"Female","Master's Degree","Divorced","Part-Time","125264","20","LOAN313918","45420","Vehicle","8.11","5","Rejected","No","782"
"CUST000577","60","Female","Associate Degree",,"Self-Employed","49776","27","LOAN323999","671983","Home","6.17","20","Rejected","No","577"
"CUST000578","27","Male","Diploma","Single","Full-Time","194920","24","LOAN906186","16529","Personal","11.46","2","Approved","No",
"CUST000579","52","Other","Associate Degree","Widowed","Part-Time","232783",,"LOAN004901","45793","Personal","8.90","2","Approved","No","780"
"CUST000580","54","Female","Bachelor's Degree","Divorced","Part-Time","119935","22","LOAN038418","129007","Home","5.08","30","Rejected","No","687"
"CUST000581","33","Male","PhD","Married","Unemployed","176408","23","LOAN810306","31159","Personal","11.51","1","Rejected","No","638"
"CUST000582","49","Male","PhD","Divorced","Unemployed","190665","12","LOAN040233","41679","Vehicle","7.30","5","Rejected","No","676"
"CUST000583","34","Male","High School","Single","Self-Employed","47536","18","LOAN219015","359147","Home","6.65","25","Approved","No","689"
"CUST000584","40","Female","Associate Degree","Divorced","Unemployed","217955","13","LOAN641840","45092","Personal","10.21","2","Approved","No","630"
"CUST000585","25","Female","Master's Degree","Single","Contract","123089","22","LOAN768547","61273","Education","7.85","20","Approved","No","804"
"CUST000586","30","Male",,"Widowed","Full-Time","42668","21","LOAN762123","20486","Vehicle","7.63","3","Approved","No","717"
"CUST000587","69","Female","PhD","Single","Self-Employed","37698","19","LOAN575661","42708","Personal","12.66","7","Rejected","No","843"
"CUST000588","58","Other","Master's Degree","Single","Unemployed","33858","20","LOAN301589","74219","Education","5.32","15","Approved","No","790"
"CUST000589","44","Other","Diploma","Married","Unemployed","25989","31","LOAN374699","14767","Personal","9.87","7","Rejected","No",
"CUST000590","32","Male","Associate Degree","Married",,"136788","10","LOAN160949","44158","Education","8.63","15","Rejected","No","713"
"CUST000591","47","Male","High School","Married",,"191801","40","LOAN886644","24970","Personal","16.46","2","Rejected","No","504"
"CUST000592",,"Male","Associate Degree","Married","Unemployed","84015","11","LOAN907411","20195","Vehicle","8.95","6","Rejected","No","767"
"CUST000593","22","Male","Bachelor's Degree",,"Full-Time","245617","10","LOAN576784","41006","Personal","12.47","3","Approved","No","356"
"CUST000594","30","Female","Master's Degree","Single","Contract","223528","12","LOAN771971","78680","Vehicle","4.62","3","Approved","No","569"
"CUST000595","26","Other","PhD","Married","Self-Employed","66299",,"LOAN993412","498908","Home","3.94","30","Approved","No","531"
"CUST000596","36","Other","Diploma","Widowed",,"52156","8","LOAN341782","59250","Education","6.59","15","Approved","Yes","515"
"CUST000597","47","Other","High School","Married",,"63048","25","LOAN292827","21973","Vehicle","6.89","3","Approved","No",
"CUST000598","30",,"Associate Degree","Widowed",,"205394","23","LOAN951411","31308","Education","7.77","20","Rejected","No","410"
"CUST000599","33","Male","Diploma",,"Contract","94982","5","LOAN689474","23395","Personal","8.59","7","Approved","No","765"
"CUST000600","45","Male","Diploma","Single","Self-Employed","245374","0","LOAN990645","192301","Home","3.92","15","Approved","No","632"
"CUST000601","62","Male","Master's Degree",,"Unemployed","164035",,"LOAN399860","616889","Home","6.05","30","Approved","No","524"
"CUST000602","34","Female","Bachelor's Degree","Divorced","Part-Time","181806","30","LOAN331211","37565","Vehicle","4.53","3","Approved","Yes","631"
"CUST000603","47","Other",,"Single","Part-Time","186451","3","LOAN815705","173929","Home","6.17","20","Approved","No","606"
"CUST000604","50","Male","Associate Degree",,"Full-Time","106415","18","LOAN613602","38075","Education","7.62","15","Rejected","No","457"
"CUST000605","47",,,"Divorced","Part-Time","227778","22","LOAN069877","37478","Personal","10.46","2","Approved","No","648"
"CUST000606",,"Female","Bachelor's Degree","Divorced",,"176195","40","LOAN761358","685321","Home","6.61","15","Rejected","No","460"
"CUST000607",,"Male",,"Divorced","Self-Employed",,"30","LOAN517293","24835","Education","7.40","15","Rejected","No","495"
"CUST000608",,"Female","Bachelor's Degree","Married","Self-Employed","231013","17","LOAN036613","425230","Home","5.40","20","Approved","No",
"CUST000609","32","Female","PhD","Single","Full-Time","155606","14","LOAN450408","717259","Home","6.40","20","Rejected","No","300"
"CUST000610","41","Female",,"Married","Unemployed",,"13","LOAN170065","764509","Home","3.60","25","Approved","Yes","775"
"CUST000611","24","Male","Associate Degree","Single","Self-Employed",,"1","LOAN328942","135821","Home","5.10","20","Rejected","No","688"
"CUST000612","37","Female","Associate Degree","Married","Part-Time","37636","16","LOAN612734","521175","Home","3.50","30","Approved","No","773"
"CUST000613","60","Male","Associate Degree","Single","Unemployed","25510","15","LOAN572809","706634","Home","4.12","25","Approved","No","412"
"CUST000614","25","Other","Associate Degree","Married","Unemployed","179202","11","LOAN805075","63917","Vehicle","9.07","4","Rejected","No","755"
"CUST000615","33","Female","High School","Widowed","Self-Employed","149108","8","LOAN578056","30680","Education","5.19","5","Rejected","No","397"
"CUST000616","25","Female","Associate Degree","Widowed",,"170011","24","LOAN589081","34434","Vehicle","5.49","6","Approved","No",
"CUST000617","56","Male","High School","Single","Part-Time","227513","9","LOAN156256","27373","Personal","12.48","1","Approved","No","793"
"CUST000618","48","Male","High School","Single",,"141731","29","LOAN164737","5844","Personal","14.14","3","Approved","No",
"CUST000619","21","Female",,"Widowed",,"95137","5","LOAN872884","41563","Personal","13.36","5","Rejected","No","837"
"CUST000620","61","Male","Diploma","Widowed","Self-Employed","61517","28","LOAN286057","10040","Personal","12.30","5","Approved","No","806"
"CUST000621","50","Female","Diploma","Divorced","Full-Time","249430","36","LOAN037059","23154","Education","7.63","10","Approved","No","615"
"CUST000622","48","Other","High School","Single","Self-Employed","25655","15","LOAN886321","99367","Education","8.93","10","Rejected","No","329"
"CUST000623","58","Other","Diploma","Widowed","Contract","65593","18","LOAN333387","622470","Home","3.51","15","Rejected","No","738"
"CUST000624","50","Female","PhD","Single","Self-Employed","88260","0","LOAN756660","581539","Home","4.41","15","Approved","No","428"
"CUST000625","38","Female","Bachelor's Degree","Married","Self-Employed","207028","5","LOAN555241","18722","Education","8.98","20","Approved","No","699"
"CUST000626","58","Female","Diploma","Married","Full-Time",,"33","LOAN353257","29020","Vehicle","9.20","7","Rejected","No","424"
"CUST000627","36","Other",,,"Self-Employed","207511","20","LOAN692226","41154","Vehicle","7.82","3","Rejected","No","684"
"CUST000628","25","Male","Associate Degree",,"Part-Time","96823","27","LOAN721751","31563","Personal","10.47","7","Rejected","No","734"
"CUST000629","36","Male","High School","Single","Full-Time","249222","3","LOAN444098","17856","Vehicle","9.61","6","Rejected","No","385"
"CUST000630","63","Female","PhD","Single","Unemployed","147108","13","LOAN003665","34714","Education","5.66","5","Rejected","No","314"
"CUST000631","61","Female","PhD","Widowed","Contract","100387","16","LOAN631518","10815","Personal","14.20","5","Approved","No","362"
"CUST000632",,"Male",,"Single","Full-Time","72073","2","LOAN155437","46223","Personal","9.54","7","Rejected","No","666"
"CUST000633","41","Female","PhD","Married","Contract","114015","13","LOAN950151","25902","Personal","17.19","2","Rejected","No","458"
"CUST000634","36","Other",,,"Full-Time",,"27","LOAN604953","243453","Home","7.44","25","Approved","No","518"
"CUST000635","32","Other","Bachelor's Degree","Married","Contract","160255",,"LOAN438368","27426","Personal","14.14","5","Approved","Yes","488"
"CUST000636","50","Female","Bachelor's Degree",,,"169424","6","LOAN078416","68598","Vehicle","9.89","5","Rejected","No","457"
"CUST000637","49","Other",,"Widowed","Self-Employed","239367","34","LOAN076231","26432","Vehicle","8.95","5","Rejected","No","724"
"CUST000638","55","Female","Bachelor's Degree","Widowed","Self-Employed","27309","26","LOAN321437","28987","Personal","9.95","7","Rejected","No","676"
"CUST000639","56","Male","Bachelor's Degree","Married","Contract","83762",,"LOAN746204","748515","Home","4.42","15","Rejected","No","739"
"CUST000640","50","Female","High School","Married","Part-Time","152287","32","LOAN416782","723086","Home","6.84","15","Approved","No","450"
"CUST000641","56","Female","Diploma","Married","Unemployed","78075","10","LOAN906488","23270","Personal","10.72","2","Approved","No","721"
"CUST000642","69","Female","Master's Degree","Widowed","Full-Time","35609","16","LOAN897846","790470","Home","6.22","15","Rejected","No","654"
"CUST000643","52","Other",,"Divorced","Part-Time",,"23","LOAN913209","25012","Education","7.54","10","Approved","No","784"
"CUST000644","52","Male","High School","Widowed","Full-Time","207010","38","LOAN943797","31799","Personal","17.69","5","Rejected","No","375"
"CUST000645","30","Other","Associate Degree","Married","Unemployed","189688","12","LOAN331074","530170","Home","7.38","15","Rejected","No","692"
"CUST000646","42","Male","High School","Divorced","Unemployed","184539","8","LOAN947021","33704","Education","8.36","10","Approved","No","752"
"CUST000647","30","Female","Associate Degree","Single","Full-Time","243676","37","LOAN716998","30808","Personal","16.87","1","Approved","Yes","316"
"CUST000648","40","Other","Associate Degree","Married","Self-Employed","107683","30","LOAN334309","723878","Home","5.92","25","Approved","No","819"
"CUST000649","62","Female","High School","Divorced","Unemployed","192481","11","LOAN156248","32041","Education","6.05","10","Rejected","No","306"
"CUST000650","32","Other","PhD","Single","Unemployed","143281","38","LOAN688223","12371","Education","8.30","10","Rejected","No","467"
"CUST000651","52","Female","High School","Divorced","Unemployed","134244","4","LOAN176016","106148","Home","5.98","25","Rejected","No","613"
"CUST000652","49","Female",,"Divorced","Part-Time",,"31","LOAN005557","34294","Personal","12.08","7","Approved","No","795"
"CUST000653","58","Other",,"Widowed","Self-Employed","159973","12","LOAN377733","44676","Vehicle","5.59","6","Approved","Yes","551"
"CUST000654","64","Female","Bachelor's Degree","Single","Part-Time","47801","12","LOAN640334","29480","Personal","16.74","3","Rejected","No","630"
"CUST000655","39","Female","Associate Degree","Married","Self-Employed","49844","21","LOAN692612","65287","Vehicle","4.24","5","Approved","No","301"
"CUST000656","38","Male","Bachelor's Degree","Divorced","Full-Time","176996",,"LOAN255886","56344","Education","6.53","20","Approved","No","493"
"CUST000657","22","Other","Diploma","Single","Part-Time","195016","7","LOAN946914","28838","Personal","9.19","3","Approved","No","587"
"CUST000658","35","Male","Bachelor's Degree","Divorced","Self-Employed","85073","31","LOAN307087","449983","Home","7.30","20","Rejected","No","726"
"CUST000659","47","Male",,"Married","Contract","36824","24","LOAN717733","240816","Home","5.50","30","Rejected","No","416"
"CUST000660","35","Male","Diploma","Single","Part-Time","139976","10","LOAN419370","46720","Personal","14.55","7","Approved","No","751"
"CUST000661","24","Female","High School",,"Self-Employed","42546","1","LOAN670849","14096","Education","7.29","5","Rejected","No","604"
"CUST000662","65","Male",,"Single","Full-Time","221357","40","LOAN371300","26920","Vehicle","7.73","6","Rejected","No","370"
"CUST000663","29","Female","High School","Divorced",,"110134","2","LOAN777634","48910","Personal","8.17","1","Approved","No","461"
"CUST000664","36","Female","Diploma","Single","Contract","37178","13","LOAN533165","151726","Home","4.98","15","Rejected","No","706"
"CUST000665","54","Other","Diploma","Single","Self-Employed","24663","29","LOAN821602","46845","Personal","14.03","7","Approved","No","458"
